tgid 7708  "adbd"  7fbcdc1000 0
tgid 1333  "Binder:1333_9"  7f2d52a000 0
tgid 1333  "Binder:1333_9"  7f28889000 0
tgid 1333  "Binder:1333_9"  7f2d543000 0
tgid 1333  "Binder:1333_9"  7eb7fbc000 0
tgid 1333  "Binder:1333_9"  7eb7fbd000 0
tgid 1333  "Binder:1333_9"  7eb7fdd000 0
tgid 1333  "Binder:1333_9"  7f288c7000 0
tgid 1333  "Binder:1333_9"  7f289ff000 0
tgid 1333  "Binder:1333_9"  7f28a00000 0
tgid 1333  "Binder:1333_9"  7f28a01000 0
tgid 1333  "Binder:1333_9"  7f28a02000 0
tgid 1333  "Binder:1333_9"  7f28a03000 0
tgid 1333  "Binder:1333_9"  7f2898f000 0
tgid 1333  "Binder:1333_9"  7f28990000 0
tgid 1333  "Binder:1333_9"  7f28991000 0
tgid 1333  "Binder:1333_9"  7f2889b000 0
tgid 1333  "Binder:1333_9"  7f28964000 0
tgid 1333  "Binder:1333_9"  7fbe1ea000 0
tgid 1333  "Binder:1333_9"  7f2d581000 0
tgid 1333  "Binder:1333_9"  7fbe1b9000 0
tgid 1333  "Binder:1333_9"  7fbe1dc000 0
tgid 1333  "Binder:1333_9"  7fbe1b6000 0
tgid 1333  "Binder:1333_9"  7fbe1df000 0
tgid 1333  "Binder:1333_9"  7eb81d4000 0
tgid 1333  "Binder:1333_9"  7e6fc6c000 0
tgid 1333  "Binder:1333_9"  7e6fa4f000 0
tgid 1333  "Binder:1333_9"  7e6fa50000 0
tgid 1333  "Binder:1333_9"  7e6fa51000 0
tgid 1333  "Binder:1333_9"  7e6fa52000 0
tgid 1333  "Binder:1333_9"  7e6fc4a000 0
tgid 1333  "Binder:1333_9"  7e6fc4b000 0
tgid 1333  "Binder:1333_9"  7e6fc4c000 0
tgid 1333  "Binder:1333_9"  7e6fc4d000 0
tgid 1333  "Binder:1333_9"  7e58f55000 0
tgid 1333  "Binder:1333_9"  7e58f56000 0
tgid 1333  "Binder:1333_9"  7e58f57000 0
tgid 1333  "Binder:1333_9"  7e58f58000 0
tgid 1333  "Binder:1333_9"  7e6fc4e000 0
tgid 1333  "Binder:1333_9"  7e6fc6e000 0
tgid 1333  "Binder:1333_9"  7e6fc6f000 0
tgid 1333  "Binder:1333_9"  7e6fc70000 0
tgid 1333  "Binder:1333_9"  7e6fc71000 0
tgid 1333  "Binder:1333_9"  7e6fc72000 0
tgid 1333  "Binder:1333_9"  7e6fc73000 0
tgid 1333  "Binder:1333_9"  7e6fc74000 0
tgid 1333  "Binder:1333_9"  7e6fe97000 0
tgid 1333  "Binder:1333_9"  7e6fe98000 0
tgid 1333  "Binder:1333_9"  7e6fe99000 0
tgid 1333  "Binder:1333_9"  7e6fe9a000 0
tgid 1333  "Binder:1333_9"  7e6fa7b000 0
tgid 1333  "Binder:1333_9"  7e6fa7c000 0
tgid 1333  "Binder:1333_9"  7e6fa7d000 0
tgid 1333  "Binder:1333_9"  7e6fa7e000 0
tgid 1333  "Binder:1333_9"  7e6fa7f000 0
tgid 1333  "Binder:1333_9"  7e6fa80000 0
tgid 1333  "Binder:1333_9"  7e6fa81000 0
tgid 1333  "Binder:1333_9"  7e6fe9b000 0
tgid 1333  "Binder:1333_9"  7e6fe9c000 0
tgid 1333  "Binder:1333_9"  7e6fe9d000 0
tgid 1333  "Binder:1333_9"  14959000 0
tgid 1333  "Binder:1333_9"  7e6f9c6000 0
tgid 1333  "Binder:1333_9"  7e6f9c7000 0
tgid 1333  "Binder:1333_9"  7fbe235000 0
tgid 1333  "Binder:1333_9"  9d684000 0
tgid 557  "logd.writer"  7fbbf8a000 0
tgid 1333  "Binder:1333_9"  9d6f1000 0
tgid 864  "logcatd"  7fbd975000 0
tgid 816  "power@1.3-servi"  7fbf6ff000 0
tgid 816  "power@1.3-servi"  7fbb825000 0
tgid 1333  "Binder:1333_9"  7fbe178000 0
tgid 1333  "Binder:1333_9"  7fbe23f000 0
tgid 1333  "Binder:1333_9"  7eb6061000 0
tgid 1333  "Binder:1333_9"  7e6a117000 0
tgid 1333  "Binder:1333_9"  7eb642c000 0
tgid 2000  "Binder:2000_1"  7f2e0a7000 0
tgid 2000  "Binder:2000_1"  13062000 0
tgid 2000  "Binder:2000_1"  13061000 0
tgid 2000  "droid.launcher3"  13cc2000 0
tgid 2000  "droid.launcher3"  7fbe23f000 0
tgid 1333  "android.ui"  9d6ec000 0
tgid 2000  "droid.launcher3"  7fbe23e000 0
tgid 1333  "android.ui"  7f210a1000 0
tgid 1670  "ndroid.systemui"  9d55a000 0
tgid 1333  "Binder:1333_9"  13843000 0
tgid 1333  "Binder:1333_9"  9d4c8000 0
tgid 1670  "ndroid.systemui"  9d5b3000 0
tgid 557  "logd.writer"  7fbd87b000 0
tgid 1333  "Binder:1333_9"  13844000 0
tgid 1333  "Binder:1333_9"  7e58edb000 0
tgid 1333  "Binder:1333_9"  7eb8037000 0
tgid 1333  "Binder:1333_9"  7eb7fbe000 0
tgid 1333  "Binder:1333_9"  7eb7fbf000 0
tgid 602  "Binder:602_4"  7faa61e000 0
tgid 1333  "Binder:1333_9"  136df000 0
tgid 1333  "Binder:1333_9"  7fbc5a3000 0
tgid 2000  "droid.launcher3"  7f28a51000 0
tgid 2000  "droid.launcher3"  9d520000 0
tgid 2000  "droid.launcher3"  9d51e000 0
tgid 2000  "droid.launcher3"  9d3d4000 0
tgid 1333  "android.display"  9d6c5000 0
tgid 2000  "droid.launcher3"  9d51d000 0
tgid 2000  "droid.launcher3"  7fbe23d000 0
tgid 1333  "android.display"  9d68a000 0
tgid 2000  "droid.launcher3"  12cdc000 0
tgid 2000  "droid.launcher3"  7f28a5f000 0
tgid 1333  "Binder:1333_1"  7f28ab5000 0
tgid 1333  "Binder:1333_1"  7ed0c6a000 0
tgid 1333  "Binder:1333_1"  14951000 0
tgid 1333  "Binder:1333_1"  7eb81c8000 0
tgid 1333  "Binder:1333_1"  9d4ce000 1
tgid 8232  "Binder:8232_4"  7f2d459000 1
tgid 8232  "Binder:8232_4"  7f2ddb3000 1
tgid 8232  "Binder:8232_4"  7f2ddb4000 1
tgid 1333  "LazyTaskWriterT"  7eb6299000 1
tgid 1333  "LazyTaskWriterT"  7eb6297000 1
tgid 8232  "com.rovio.baba"  7fbe1d5000 1
tgid 8232  "com.rovio.baba"  7fbf700000 1
tgid 8232  "com.rovio.baba"  7eb284e000 1
tgid 8232  "com.rovio.baba"  7fbe293000 1
tgid 8232  "com.rovio.baba"  7eb8194000 1
tgid 1333  "Binder:1333_1"  138c1000 1
tgid 1333  "Binder:1333_1"  7ed14ef000 1
tgid 602  "Binder:602_3"  7faa681000 1
tgid 912  "Binder:912_2"  7fbcee1000 1
tgid 1333  "android.ui"  9d69c000 1
tgid 1333  "Binder:1333_1"  7e8586b000 1
tgid 1333  "Binder:1333_1"  7eb6737000 1
tgid 1333  "Binder:1333_1"  7e858dc000 1
tgid 602  "Binder:602_3"  7fba64c000 1
tgid 1670  "Binder:1670_9"  7ec46d8000 1
tgid 557  "logd.writer"  7fbd875000 1
tgid 1670  "ndroid.systemui"  9d6d0000 1
tgid 1670  "ndroid.systemui"  9d52d000 1
tgid 557  "logd.writer"  7fbd88a000 1
tgid 1670  "ndroid.systemui"  7fbc108000 1
tgid 1670  "ndroid.systemui"  9d551000 1
tgid 8232  "Binder:8232_4"  7f2d470000 1
tgid 8232  "Binder:8232_4"  7f2d415000 1
tgid 8232  "Binder:8232_4"  7f2d584000 1
tgid 8232  "Binder:8232_4"  7f2d46c000 1
tgid 8232  "Binder:8232_4"  7f2d41a000 1
tgid 8232  "Binder:8232_4"  7f2d46d000 1
tgid 8232  "Binder:8232_4"  7f2ddb2000 1
tgid 8232  "Binder:8232_4"  7fbe29c000 1
tgid 8232  "Binder:8232_4"  7fbe310000 1
tgid 8232  "Binder:8232_4"  7fbe311000 1
tgid 8232  "Binder:8232_4"  7d6ead7000 1
tgid 8232  "Binder:8232_4"  7f2d418000 1
tgid 8232  "Binder:8232_4"  7ec2ef2000 1
tgid 8232  "Binder:8232_4"  7f2d569000 1
tgid 8232  "Binder:8232_4"  1395e000 1
tgid 8232  "Binder:8232_4"  1431e000 1
tgid 8232  "Binder:8232_4"  1431b000 1
tgid 8232  "Binder:8232_4"  13ba1000 1
tgid 1670  "ndroid.systemui"  9d550000 1
tgid 557  "logd.writer"  7fbbec3000 1
tgid 557  "logd.writer"  7fbd879000 1
tgid 1670  "ndroid.systemui"  9d500000 1
tgid 1670  "ndroid.systemui"  9d5b2000 1
tgid 864  "logcatd"  7fbd973000 1
tgid 8232  "com.rovio.baba"  7eb8a76000 1
tgid 8232  "com.rovio.baba"  142a8000 1
tgid 8232  "com.rovio.baba"  13ba7000 1
tgid 8232  "com.rovio.baba"  7f28add000 1
tgid 8232  "com.rovio.baba"  13b9b000 1
tgid 8232  "com.rovio.baba"  13ba9000 1
tgid 8232  "com.rovio.baba"  13baa000 1
tgid 8232  "com.rovio.baba"  714e5000 1
tgid 8232  "com.rovio.baba"  714fe000 1
tgid 8232  "com.rovio.baba"  714ea000 1
tgid 8232  "com.rovio.baba"  714d5000 1
tgid 8232  "com.rovio.baba"  7137d000 1
tgid 8232  "com.rovio.baba"  13ba2000 1
tgid 8232  "com.rovio.baba"  13ba6000 1
tgid 8232  "com.rovio.baba"  9d37a000 1
tgid 8232  "com.rovio.baba"  9d37b000 1
tgid 8232  "com.rovio.baba"  139be000 1
tgid 8232  "com.rovio.baba"  141bc000 1
tgid 8232  "com.rovio.baba"  13b9e000 1
tgid 8232  "com.rovio.baba"  13986000 1
tgid 8232  "com.rovio.baba"  13987000 1
tgid 8232  "com.rovio.baba"  13a0e000 1
tgid 8232  "com.rovio.baba"  7f20fba000 1
tgid 8232  "com.rovio.baba"  13a28000 1
tgid 8232  "com.rovio.baba"  13a29000 1
tgid 8232  "com.rovio.baba"  7f20fb9000 1
tgid 8232  "com.rovio.baba"  7d6e5e0000 1
tgid 8232  "com.rovio.baba"  13a21000 1
tgid 8232  "com.rovio.baba"  13b46000 1
tgid 8232  "com.rovio.baba"  13b47000 1
tgid 8232  "com.rovio.baba"  7f2d8e6000 1
tgid 8232  "com.rovio.baba"  1395f000 1
tgid 8232  "com.rovio.baba"  7da05ef000 1
tgid 8232  "com.rovio.baba"  7f2d8ea000 1
tgid 8232  "com.rovio.baba"  13b9c000 1
tgid 8232  "com.rovio.baba"  7f2d5a9000 1
tgid 1333  "Binder:1333_8"  7eb64a3000 1
tgid 602  "surfaceflinger"  7fb7a0c000 1
tgid 602  "surfaceflinger"  7fb76e5000 1
tgid 602  "surfaceflinger"  7fbd9f6000 1
tgid 1333  "Binder:1333_1B"  7e8577b000 1
tgid 1333  "Binder:1333_1B"  7e85754000 1
tgid 602  "surfaceflinger"  7fbe1e7000 1
tgid 602  "surfaceflinger"  7fbe33f000 1
tgid 602  "surfaceflinger"  7fbe2ef000 1
tgid 602  "surfaceflinger"  7fbf6ff000 1
tgid 1333  "Binder:1333_1"  9d6d3000 1
tgid 1333  "Binder:1333_1B"  7e58edf000 1
tgid 1333  "Binder:1333_1B"  7eb80e1000 1
tgid 1333  "Binder:1333_1"  7fbaa22000 1
tgid 1333  "Binder:1333_1"  7f28924000 1
tgid 1333  "Binder:1333_1"  7f28a73000 1
tgid 1333  "Binder:1333_1"  7f28a74000 1
tgid 1333  "Binder:1333_1"  7fbb2f2000 1
tgid 1333  "Binder:1333_1"  7e8586c000 1
tgid 1333  "Binder:1333_16"  7e6a118000 1
tgid 602  "Binder:602_1"  7fbe170000 1
tgid 602  "Binder:602_1"  7fbbbfe000 1
tgid 606  "allocator-servi"  7fbd45a000 1
tgid 606  "allocator-servi"  7fbd45b000 1
tgid 602  "surfaceflinger"  7fffffd000 1
tgid 602  "surfaceflinger"  7fbe1f3000 1
tgid 602  "surfaceflinger"  7fbe33b000 1
tgid 602  "surfaceflinger"  7fbc21a000 1
tgid 602  "surfaceflinger"  7fbc20f000 1
tgid 602  "surfaceflinger"  7fbe1ae000 1
tgid 602  "surfaceflinger"  7fb75a7000 1
tgid 602  "surfaceflinger"  7fbe33d000 1
tgid 602  "surfaceflinger"  7fbe339000 1
tgid 602  "surfaceflinger"  7fbe1d6000 1
tgid 602  "surfaceflinger"  7fb75e8000 1
tgid 602  "surfaceflinger"  7faa671000 1
tgid 602  "surfaceflinger"  7fbe348000 1
tgid 602  "surfaceflinger"  7fbe1d7000 1
tgid 602  "surfaceflinger"  7faa6d8000 1
tgid 602  "surfaceflinger"  7fbe2dd000 1
tgid 602  "surfaceflinger"  7fbe328000 1
tgid 602  "surfaceflinger"  7faa773000 1
tgid 602  "surfaceflinger"  7faa6f4000 1
tgid 602  "surfaceflinger"  7faa6d7000 1
tgid 602  "surfaceflinger"  7fb75d4000 1
tgid 602  "surfaceflinger"  7fbe17c000 1
tgid 602  "surfaceflinger"  7fb7981000 1
tgid 602  "surfaceflinger"  7fb7591000 1
tgid 602  "surfaceflinger"  7fb7592000 1
tgid 602  "surfaceflinger"  7faa774000 1
tgid 602  "surfaceflinger"  7fbe1a2000 1
tgid 602  "surfaceflinger"  7fbe2bc000 1
tgid 602  "surfaceflinger"  7fbe19a000 1
tgid 602  "surfaceflinger"  7fbe2a5000 1
tgid 602  "surfaceflinger"  7faa6d9000 1
tgid 602  "surfaceflinger"  7fbe2a6000 1
tgid 602  "surfaceflinger"  7faa776000 1
tgid 602  "surfaceflinger"  7fbe347000 1
tgid 602  "surfaceflinger"  7fbd9f7000 1
tgid 602  "surfaceflinger"  7fbe2b8000 1
tgid 602  "surfaceflinger"  7fb78d7000 1
tgid 602  "surfaceflinger"  7fbe33e000 1
tgid 602  "surfaceflinger"  7fb79a1000 1
tgid 602  "surfaceflinger"  7fb772d000 1
tgid 602  "surfaceflinger"  7fbe1d1000 1
tgid 602  "surfaceflinger"  7fb764b000 1
tgid 602  "surfaceflinger"  7fbe2d7000 1
tgid 602  "surfaceflinger"  7fbe2d8000 1
tgid 602  "surfaceflinger"  7faa5e3000 1
tgid 602  "surfaceflinger"  7faa5e4000 1
tgid 602  "surfaceflinger"  7faa70a000 1
tgid 602  "surfaceflinger"  7faa53b000 1
tgid 602  "surfaceflinger"  7fbe2b1000 1
tgid 602  "surfaceflinger"  7faa5bc000 1
tgid 557  "logd.klogd"  7fbd995000 1
tgid 602  "surfaceflinger"  7faa5b8000 1
tgid 602  "surfaceflinger"  7faa5d0000 1
tgid 602  "surfaceflinger"  7fb763d000 1
tgid 602  "surfaceflinger"  7fb76f1000 1
tgid 602  "surfaceflinger"  7fbe1a3000 1
tgid 602  "surfaceflinger"  7fbe187000 1
tgid 602  "surfaceflinger"  7fb7984000 1
tgid 602  "surfaceflinger"  7fb76e3000 1
tgid 602  "surfaceflinger"  7fb7777000 1
tgid 602  "surfaceflinger"  7fb772e000 1
tgid 602  "surfaceflinger"  7fbe1d9000 1
tgid 602  "surfaceflinger"  7faa5cf000 1
tgid 602  "surfaceflinger"  7fb75a3000 1
tgid 602  "surfaceflinger"  7faa53a000 1
tgid 602  "surfaceflinger"  7fb75a4000 1
tgid 602  "surfaceflinger"  7fb75a5000 1
tgid 602  "surfaceflinger"  7fb75cf000 1
tgid 602  "surfaceflinger"  7fb7983000 1
tgid 602  "surfaceflinger"  7fb772f000 1
tgid 602  "surfaceflinger"  7faa7ef000 1
tgid 602  "surfaceflinger"  7fb76d9000 1
tgid 602  "surfaceflinger"  7fb82ff000 1
tgid 602  "surfaceflinger"  7faa670000 1
tgid 602  "surfaceflinger"  7fb7a01000 1
tgid 602  "surfaceflinger"  7faa5b0000 1
tgid 602  "surfaceflinger"  7faa5fe000 1
tgid 602  "surfaceflinger"  7faa775000 1
tgid 602  "surfaceflinger"  7fbe195000 1
tgid 602  "surfaceflinger"  7faa720000 1
tgid 602  "surfaceflinger"  7faa5d1000 1
tgid 602  "surfaceflinger"  7fb75a8000 1
tgid 602  "surfaceflinger"  7faa6b3000 1
tgid 602  "surfaceflinger"  7faa5ba000 1
tgid 602  "surfaceflinger"  7faa5b9000 1
tgid 602  "surfaceflinger"  7faa629000 1
tgid 602  "surfaceflinger"  7fbe340000 1
tgid 602  "surfaceflinger"  7fbe343000 1
tgid 602  "surfaceflinger"  7faa644000 1
tgid 602  "surfaceflinger"  7faa6b2000 1
tgid 602  "surfaceflinger"  7fb75d0000 1
tgid 602  "surfaceflinger"  7fb75d1000 1
tgid 602  "surfaceflinger"  7faa5b3000 1
tgid 602  "surfaceflinger"  7faa5b4000 1
tgid 602  "surfaceflinger"  7faa5b5000 1
tgid 602  "surfaceflinger"  7fb7733000 1
tgid 602  "surfaceflinger"  7faa54b000 1
tgid 602  "surfaceflinger"  7faa7f0000 1
tgid 602  "surfaceflinger"  7fb765d000 1
tgid 602  "surfaceflinger"  7faa635000 1
tgid 602  "surfaceflinger"  7faa5fc000 1
tgid 602  "surfaceflinger"  7fb75a6000 1
tgid 602  "surfaceflinger"  7faa5cd000 1
tgid 602  "surfaceflinger"  7fb7a09000 1
tgid 602  "surfaceflinger"  7faa666000 1
tgid 602  "surfaceflinger"  7faa667000 1
tgid 602  "surfaceflinger"  7faa636000 1
tgid 602  "surfaceflinger"  7faa637000 1
tgid 602  "surfaceflinger"  7faa64a000 1
tgid 602  "surfaceflinger"  7faa64b000 1
tgid 602  "surfaceflinger"  7faa693000 1
tgid 602  "surfaceflinger"  7fb75ae000 1
tgid 602  "surfaceflinger"  7fbe1c0000 1
tgid 602  "surfaceflinger"  7faa63d000 1
tgid 602  "surfaceflinger"  7faa5fd000 1
tgid 602  "surfaceflinger"  7faa66f000 1
tgid 602  "surfaceflinger"  7faa5b1000 1
tgid 602  "surfaceflinger"  7faa677000 1
tgid 602  "surfaceflinger"  7faa678000 1
tgid 602  "surfaceflinger"  7faa70d000 1
tgid 602  "surfaceflinger"  7fb763c000 1
tgid 602  "surfaceflinger"  7fffffc000 1
tgid 602  "surfaceflinger"  7faa783000 1
tgid 602  "surfaceflinger"  7faa784000 1
tgid 602  "surfaceflinger"  7faa728000 1
tgid 602  "surfaceflinger"  7faa7ba000 1
tgid 602  "surfaceflinger"  7faa70e000 1
tgid 602  "surfaceflinger"  7faa72a000 1
tgid 602  "surfaceflinger"  7faa70f000 1
tgid 602  "surfaceflinger"  7fbe28e000 1
tgid 602  "surfaceflinger"  7fbe17d000 1
tgid 602  "surfaceflinger"  7fbe32f000 1
tgid 602  "surfaceflinger"  7faa736000 1
tgid 602  "surfaceflinger"  7fbe33a000 1
tgid 602  "surfaceflinger"  7fb7989000 1
tgid 602  "surfaceflinger"  7fb798a000 1
tgid 602  "surfaceflinger"  7faa729000 1
tgid 1333  "Binder:1333_1"  7ed3f81000 1
tgid 1333  "Binder:1333_1"  7ed3f82000 1
tgid 1333  "Binder:1333_1"  7f20cba000 1
tgid 1333  "Binder:1333_1"  7f20968000 1
tgid 1333  "Binder:1333_1"  7f20969000 1
tgid 1333  "Binder:1333_1"  713d5000 1
tgid 602  "Binder:602_5"  7fa92df000 1
tgid 602  "Binder:602_5"  7fa92e0000 1
tgid 602  "Binder:602_5"  7fa92e1000 1
tgid 602  "Binder:602_5"  7fb7d3b000 1
tgid 602  "Binder:602_5"  7fb93d6000 1
tgid 602  "Binder:602_5"  7fb93d7000 1
tgid 602  "Binder:602_5"  7fba80d000 1
tgid 602  "ImageManager"  7fbe233000 1
tgid 602  "ImageManager"  7fbe1c8000 1
tgid 1333  "Binder:1333_1"  9d4bc000 1
tgid 1333  "Binder:1333_1"  7eb4e3d000 1
tgid 1333  "Binder:1333_1"  7eb4e3e000 1
tgid 1333  "Binder:1333_1"  14c81000 1
tgid 1333  "Binder:1333_1"  7ed0c60000 1
tgid 1333  "Binder:1333_1"  7ed0c61000 1
tgid 1333  "Binder:1333_1"  7f288e5000 1
tgid 1333  "Binder:1333_1"  7ed0e0c000 1
tgid 912  "statsd.writer"  7fba25c000 1
tgid 912  "statsd.writer"  7fba28f000 1
tgid 1333  "Binder:1333_1"  7eb4f06000 1
tgid 1333  "Binder:1333_1"  7e69e67000 1
tgid 1333  "Binder:1333_1"  7e6a255000 1
tgid 1333  "Binder:1333_1"  7e6a250000 1
tgid 1333  "Binder:1333_1"  7e85761000 1
tgid 1333  "Binder:1333_1"  7e6a251000 1
tgid 1333  "Binder:1333_1"  7e6a252000 1
tgid 1333  "Binder:1333_1"  7e69f24000 1
tgid 1333  "Binder:1333_1"  7eb4f7e000 1
tgid 1333  "Binder:1333_1"  7ed0cb8000 1
tgid 1333  "Binder:1333_1"  7f28963000 1
tgid 1333  "Binder:1333_1"  7ed0d2d000 1
tgid 1333  "Binder:1333_1"  7f28a2d000 1
tgid 1333  "Binder:1333_1"  7e69f6b000 1
tgid 1333  "Binder:1333_1"  7ed0d3b000 1
tgid 1333  "Binder:1333_1"  7fbe188000 1
tgid 1333  "Binder:1333_1"  7ed0d48000 1
tgid 1333  "Binder:1333_1"  7e85778000 1
tgid 1333  "Binder:1333_1"  7eb8e12000 1
tgid 1333  "android.bg"  14191000 1
tgid 1333  "android.bg"  14192000 1
tgid 1333  "android.bg"  1419c000 1
tgid 1333  "android.bg"  141a6000 1
tgid 1333  "android.bg"  141aa000 1
tgid 1333  "android.bg"  141a7000 1
tgid 1333  "android.bg"  1419b000 1
tgid 1333  "android.bg"  141a1000 1
tgid 1333  "android.bg"  9d6c9000 1
tgid 1333  "Binder:1333_1"  7f2d542000 1
tgid 1333  "Binder:1333_1"  7eb4cdd000 1
tgid 1333  "Binder:1333_1"  7e857d8000 1
tgid 1333  "Binder:1333_1"  7eb4ef4000 1
tgid 1333  "Binder:1333_1"  7eb4ef3000 1
tgid 1333  "Binder:1333_1"  7f28a4e000 1
tgid 1333  "Binder:1333_1"  7f28aae000 1
tgid 1333  "Binder:1333_1"  7eb4d45000 1
tgid 1333  "Binder:1333_1"  7f28ab1000 1
tgid 1333  "Binder:1333_1"  7f28ac4000 1
tgid 1333  "Binder:1333_1"  7f28ac0000 1
tgid 1333  "Binder:1333_1"  7f28abd000 1
tgid 1333  "Binder:1333_1"  7fbe18c000 1
tgid 1333  "Binder:1333_1"  7f28979000 1
tgid 1333  "Binder:1333_1"  7ed0e31000 1
tgid 1333  "Binder:1333_1"  7eb4f3e000 1
tgid 1333  "Binder:1333_1"  7e85776000 1
tgid 1333  "Binder:1333_1"  7ed0e13000 1
tgid 1333  "Binder:1333_1"  7e6f983000 1
tgid 1333  "Binder:1333_1"  7ed0d59000 1
tgid 1333  "Binder:1333_1"  7eb4cd8000 1
tgid 1333  "Binder:1333_1"  7eb4cc2000 1
tgid 1333  "Binder:1333_1"  7eb4cc1000 1
tgid 1333  "Binder:1333_1"  7ed0dd2000 1
tgid 1333  "Binder:1333_1"  7ed0d22000 1
tgid 1333  "Binder:1333_1"  7eb4d47000 1
tgid 1333  "Binder:1333_1"  7eb4d49000 1
tgid 1333  "Binder:1333_1"  7f28a41000 1
tgid 1333  "Binder:1333_1"  7ed0e1b000 1
tgid 1333  "Binder:1333_1"  7ed0dfa000 1
tgid 1333  "Binder:1333_1"  7ed0dc9000 1
tgid 1333  "Binder:1333_1"  7f28a3e000 1
tgid 1333  "Binder:1333_1"  7ed0dd4000 1
tgid 1333  "Binder:1333_1"  7f288ba000 1
tgid 1333  "Binder:1333_1"  7ed0e2f000 1
tgid 1333  "Binder:1333_1"  7e8578a000 1
tgid 1333  "Binder:1333_1"  7eb8ec3000 1
tgid 1333  "Binder:1333_1"  7e69f7e000 1
tgid 1333  "Binder:1333_1"  7e69f7f000 1
tgid 1333  "Binder:1333_1"  7e69f80000 1
tgid 602  "surfaceflinger"  7fb757f000 1
tgid 604  "composer@2.3-se"  7fbd087000 1
tgid 604  "composer@2.3-se"  7fbd088000 1
tgid 604  "composer@2.3-se"  7fbd089000 1
tgid 604  "composer@2.3-se"  7fb9b57000 1
tgid 604  "composer@2.3-se"  7fbd011000 1
tgid 604  "composer@2.3-se"  7fbd055000 1
tgid 1333  "Binder:1333_1"  7e69f81000 1
tgid 1333  "Binder:1333_1"  7ed0e3f000 1
tgid 1333  "Binder:1333_1"  7ed0e40000 1
tgid 1333  "Binder:1333_1"  7ed0e41000 1
tgid 1333  "Binder:1333_1"  7ed0d40000 1
tgid 1333  "Binder:1333_1"  7e69fae000 1
tgid 1333  "Binder:1333_1"  7e69fab000 1
tgid 1333  "Binder:1333_1"  7e69f76000 1
tgid 1333  "Binder:1333_1"  7e69f73000 1
tgid 1333  "Binder:1333_1"  7ed0b89000 1
tgid 1333  "Binder:1333_1"  7f28ac7000 1
tgid 1333  "Binder:1333_1"  7e69f1a000 1
tgid 1333  "Binder:1333_1"  7e857d9000 1
tgid 1333  "Binder:1333_1"  7e69eb9000 1
tgid 1333  "Binder:1333_1"  7e857cf000 1
tgid 1333  "Binder:1333_1"  7eb4f07000 1
tgid 1333  "Binder:1333_1"  7e69ef7000 1
tgid 1333  "Binder:1333_1"  7eb81e7000 1
tgid 1333  "Binder:1333_1"  7eb8f47000 1
tgid 1333  "Binder:1333_1"  7e85748000 1
tgid 1333  "Binder:1333_1"  7f2d614000 1
tgid 1333  "Binder:1333_1"  7f39863000 1
tgid 1333  "Binder:1333_1"  7e85767000 1
tgid 1333  "Binder:1333_1"  141fb000 1
tgid 1333  "Binder:1333_1"  71502000 1
tgid 1333  "Binder:1333_1"  7e6fc54000 1
tgid 21557  "Binder:21557_3"  f7ae3000 1
tgid 21557  "Binder:21557_3"  f7a1a000 1
tgid 21557  "Binder:21557_3"  e55ed000 1
tgid 21557  "Binder:21557_3"  e554d000 1
tgid 21557  "Binder:21557_3"  e554e000 1
tgid 21557  "Binder:21557_3"  f7ab2000 1
tgid 21557  "Binder:21557_3"  12ccb000 1
tgid 21557  "Binder:21557_3"  70d52000 1
tgid 21557  "Binder:21557_3"  70e57000 1
tgid 21557  "Binder:21557_3"  f7ac2000 1
tgid 21557  "Binder:21557_3"  70ebb000 1
tgid 21557  "Binder:21557_3"  f7a12000 1
tgid 21557  "Binder:21557_3"  efb6a000 1
tgid 21557  "Binder:21557_3"  f7769000 1
tgid 21551  "Binder:21551_3"  f7a1b000 1
tgid 21340  "Binder:21340_4"  13508000 1
tgid 21259  "Binder:21259_1"  7f288bf000 1
tgid 21259  "Binder:21259_1"  7fbe175000 1
tgid 21196  "Binder:21196_1"  7f288bf000 1
tgid 21196  "Binder:21196_1"  7fbe175000 1
tgid 12254  "Binder:12254_5"  7ecfe3d000 1
tgid 12254  "Binder:12254_5"  7fbe162000 1
tgid 12254  "Binder:12254_5"  7f29286000 1
tgid 12254  "Binder:12254_5"  7137e000 1
tgid 12254  "Binder:12254_5"  71474000 1
tgid 8365  "Binder:8365_2"  f7a1a000 1
tgid 8365  "Binder:8365_2"  e5524000 1
tgid 8365  "Binder:8365_2"  e5560000 1
tgid 8365  "Binder:8365_2"  f7af6000 1
tgid 8365  "Binder:8365_2"  12d0b000 1
tgid 8365  "Binder:8365_2"  70d52000 1
tgid 8365  "Binder:8365_2"  70e57000 1
tgid 8365  "Binder:8365_2"  f7ac2000 1
tgid 8365  "Binder:8365_2"  70ebb000 1
tgid 8365  "Binder:8365_2"  f7a12000 1
tgid 8365  "Binder:8365_2"  efb6a000 1
tgid 8365  "Binder:8365_2"  f7769000 1
tgid 8232  "Binder:8232_4"  7137e000 1
tgid 8232  "Binder:8232_4"  71474000 1
tgid 7897  "Binder:7897_6"  7fbe175000 1
tgid 7819  "Binder:7819_4"  7fbe35b000 1
tgid 7819  "Binder:7819_4"  7f39804000 1
tgid 7049  "Binder:7049_4"  7fbe1d0000 1
tgid 7049  "Binder:7049_4"  7fbe162000 1
tgid 7049  "Binder:7049_4"  7fbe346000 1
tgid 7049  "Binder:7049_4"  7fbe1f9000 1
